Wall time,Step,Value
1582303312.3496485,139390,3.3472797870635986
1582303312.352996,139475,2.499835968017578
1582303312.369849,139878,4.2858381271362305
1582307372.16288,140616,4.461462020874023
1582307372.2081792,141674,3.4884328842163086
1582307372.2082708,141679,4.842560291290283
1582307372.224227,142056,3.9364941120147705
1582307372.3366306,144404,3.676079511642456
1582307372.3388226,144450,2.945080041885376
1582307372.3644676,144976,4.119202613830566
1582307372.3675354,145056,3.7346248626708984
1582307372.3952363,145751,3.4444522857666016
1582307372.4054248,145990,4.130795001983643
1582307372.417182,146223,6.033844947814941
1582307372.4999595,147893,4.318355560302734
1582307372.5705035,149227,3.2993416786193848
1582307372.5728304,149286,5.174895763397217
1582311290.2642548,151313,3.7564761638641357
1582311290.2814496,151697,4.64452600479126
1582311290.3172238,152492,4.795329570770264
1582311290.3628252,153674,2.727174758911133
1582311290.4540093,155759,6.3132805824279785
1582311290.4583397,155864,5.727330207824707
1582311290.4654872,156043,2.9652516841888428
1582311290.4758773,156277,3.014533281326294
1582311290.5369265,157767,4.466108798980713
1582315245.8825016,160190,5.22623348236084
1582315245.9515624,161653,4.851345062255859
1582315245.9700077,162131,3.1295406818389893
1582315245.9821353,162431,4.797781944274902
1582315245.9890163,162624,6.565608978271484
1582315246.0902004,165253,5.873658180236816
1582315246.2047908,167790,4.62407112121582
1582315246.2268097,168297,4.631722927093506
1582315246.2903392,169623,3.5843863487243652
1582319253.4838977,170464,8.837234497070312
1582319253.4891193,170598,5.54910135269165
1582319253.496956,170801,3.5377800464630127
1582319253.5543945,172235,6.547267436981201
1582319253.5622149,172397,5.749949932098389
1582319253.5746753,172645,6.093051910400391
1582319253.6449928,174324,6.7529168128967285
1582319253.670181,174964,4.583343982696533
1582319253.6794488,175189,5.731717586517334
1582319253.7366931,176660,5.8749799728393555
1582319253.7370903,176670,4.749715328216553
1582319253.790906,177973,4.500778675079346
1582319253.795514,178094,5.3656110763549805
1582319253.8148868,178557,5.13834810256958
1582319253.8624542,179648,5.6713786125183105
1582323245.1066463,182778,8.157124519348145
1582323245.1211822,183193,5.182622909545898
1582323245.1401756,183662,6.686958312988281
1582323245.1416605,183702,5.920134544372559
1582323245.1635993,184197,6.331291198730469
1582323245.2146556,185316,9.283744812011719
1582323245.2459757,186050,5.132784843444824
1582323245.2482014,186109,6.727174758911133
1582323245.2866755,187088,7.3189005851745605
1582323245.3224986,187950,8.80588150024414
1582323245.335224,188272,5.787609577178955
1582323245.3483071,188599,2.0098090171813965
1582327387.0484328,190059,5.366699695587158
1582327387.1144907,191233,3.842317819595337
1582327387.149423,192091,6.90598726272583
1582327387.1511836,192141,5.934670448303223
1582327387.1830418,192944,6.385626316070557
1582327387.2391367,194323,2.29801344871521
1582327387.2813091,195339,7.456782817840576
1582327387.3690236,197216,4.307069778442383
1582331467.8243513,200298,6.950399875640869
1582331467.8279946,200401,7.7953057289123535
1582331467.8360965,200620,6.989871501922607
1582331467.8795922,201727,8.500752449035645
1582331467.9620063,203852,4.781476974487305
1582331467.978124,204288,9.78742790222168
1582331468.0138557,205212,4.552824974060059
1582331468.0647602,206402,8.920931816101074
1582331468.0858238,206921,10.918700218200684
1582335438.909234,211111,8.646791458129883
1582335438.9466753,212051,9.078898429870605
1582335438.9683282,212610,5.006176948547363
1582335439.0131252,213749,9.742647171020508
1582335439.0200536,213935,8.802618980407715
1582335439.0617504,214989,7.482122898101807
1582335439.0700836,215192,10.255035400390625
1582335439.1863391,218100,10.190423011779785
1582335439.2184541,218868,7.332743167877197
1582339512.9976175,220331,7.86168909072876
1582339513.029475,220954,13.821908950805664
1582339513.0334523,221024,5.384084701538086
1582339513.0349822,221053,7.592720985412598
1582339513.1092553,222868,5.88540506362915
1582339513.174512,224515,5.180812358856201
1582339513.1884716,224862,6.081879138946533
1582339513.2040658,225266,5.1202497482299805
1582339513.2427573,226271,6.727078914642334
1582339513.3333397,228538,8.76852798461914
1582339513.387731,229846,6.976540565490723
1582343609.8506105,231248,9.658977508544922
1582343609.854329,231346,8.325299263000488
1582343609.8547304,231358,8.784937858581543
